FD001_Proposed_0.1_model_best_cv_dict_05_15_18_12_55,16.635932207889613,3.8456291724313654,536.1950489997864,414.1602096270677
FD001_Proposed_0.2_model_best_cv_dict_05_15_18_46_54,14.33627790609555,0.525442176868811,304.72706191539766,23.742192529627204
FD001_Proposed_0.3_model_best_cv_dict_05_15_19_21_31,14.767580264005066,0.6683229122776094,345.84071078300474,46.69195283309706
FD001_Proposed_0.4_model_best_cv_dict_05_15_19_46_47,14.300686434280522,0.40219914520157274,331.34193377494813,10.91280051105974
FD001_Proposed_0.5_model_best_cv_dict_05_15_22_07_37,14.794724352651382,0.4639091525159848,353.69639093875884,34.888071359787304
FD001_Proposed_0.7_model_best_cv_dict_05_15_22_35_14,14.617818965018909,0.39764882462702195,359.96968586444854,23.45980653001762
FD001_Proposed_0.6_model_best_cv_dict_05_16_01_50_00,14.89831446420877,0.7933085851781609,343.8419812679291,40.73265954069835
FD001_Proposed_0.8_model_best_cv_dict_05_16_02_13_48,15.00959103779347,0.32185816569403836,369.66771697998047,29.50366153131491
FD001_Proposed_0.9_model_best_cv_dict_05_16_02_34_47,15.030353039035782,0.3265890394698554,420.22301135063174,64.64017043381698

